,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,CANTIDAD
731,BOYACÁ,TOGÜÍ,15816000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
732,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,15/01/2010,FEMENINO,ADOLESCENTES,1
733,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
734,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
735,CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
736,CASANARE,PAZ DE ARIPORO,85250000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
737,CASANARE,PORE,85263000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
738,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,15/01/2010,FEMENINO,ADOLESCENTES,1
739,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
740,CÓRDOBA,CIÉNAGA DE ORO,23189000,CONTUNDENTES,15/01/2010,FEMENINO,ADOLESCENTES,1
741,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,6
742,CUNDINAMARCA,CHÍA,25175000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
743,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,15/01/2010,FEMENINO,ADOLESCENTES,1
744,HUILA,HOBO,41349000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
745,HUILA,NEIVA (CT),41001000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
746,HUILA,PALERMO,41524000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
747,META,GRANADA,50313000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
748,META,RESTREPO,50606000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
749,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
750,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
751,NARIÑO,EL PEÑOL,52254000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
752,NARIÑO,IPIALES,52356000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
753,QUINDÍO,ARMENIA (CT),63001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
754,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,2
755,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
756,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,15/01/2010,FEMENINO,ADOLESCENTES,1
757,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,2
758,SANTANDER,GIRÓN,68307000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
759,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
760,SANTANDER,SAN GIL,68679000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
761,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
762,VALLE,CALI (CT),76001000,CONTUNDENTES,15/01/2010,FEMENINO,ADOLESCENTES,1
763,VALLE,CALI (CT),76001000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,6
764,VALLE,CALI (CT),76001000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,2
765,VALLE,EL CERRITO,76248000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
766,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
767,VALLE,PALMIRA,76520000,CONTUNDENTES,15/01/2010,FEMENINO,ADULTOS,1
768,VALLE,PALMIRA,76520000,CONTUNDENTES,15/01/2010,MASCULINO,ADULTOS,1
769,SANTANDER,FLORIDABLANCA,68276000,CORTOPUNZANTES,15/01/2010,FEMENINO,ADULTOS,1
770,ANTIOQUIA,LA ESTRELLA,5380000,NO REPORTADO,15/01/2010,FEMENINO,ADULTOS,1
771,CUNDINAMARCA,FUSAGASUGÁ,25290000,NO REPORTADO,15/01/2010,FEMENINO,ADULTOS,1
772,SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,15/01/2010,FEMENINO,ADULTOS,1
773,SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,15/01/2010,MASCULINO,ADULTOS,1
774,SANTANDER,BUCARAMANGA (CT),68001000,NO REPORTADO,15/01/2010,FEMENINO,ADULTOS,1
775,SANTANDER,GIRÓN,68307000,NO REPORTADO,15/01/2010,FEMENINO,ADULTOS,1
776,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,SIN EMPLEO DE ARMAS,15/01/2010,FEMENINO,ADULTOS,1
777,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,16/01/2010,FEMENINO,ADULTOS,1
778,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,16/01/2010,MASCULINO,ADULTOS,1
779,AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
780,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
781,BOYACÁ,CHIQUINQUIRÁ,15176000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
782,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,16/01/2010,MASCULINO,MENORES,1
783,BOYACÁ,SANTANA,15686000,CONTUNDENTES,16/01/2010,MASCULINO,ADULTOS,1
784,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,2
785,CALDAS,ANSERMA,17042000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
786,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,4
787,CALDAS,MANZANARES,17433000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
788,CASANARE,AGUAZUL,85010000,CONTUNDENTES,16/01/2010,MASCULINO,MENORES,1
789,CASANARE,PAZ DE ARIPORO,85250000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
790,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,3
791,CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
792,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,16/01/2010,FEMENINO,ADOLESCENTES,1
793,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,12
794,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,16/01/2010,MASCULINO,ADOLESCENTES,1
795,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,16/01/2010,MASCULINO,ADULTOS,1
796,CUNDINAMARCA,ZIPAQUIRÁ,25899000,CONTUNDENTES,16/01/2010,MASCULINO,ADULTOS,1
797,HUILA,NEIVA (CT),41001000,CONTUNDENTES,16/01/2010,FEMENINO,MENORES,1
798,MAGDALENA,PIVIJAY,47551000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
799,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
800,META,GRANADA,50313000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
801,META,RESTREPO,50606000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
802,META,SAN JUAN DE ARAMA,50683000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
803,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,3
804,NARIÑO,IPIALES,52356000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
805,NORTE DE SANTANDER,CONVENCIÓN,54206000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
806,NORTE DE SANTANDER,CÚCUTA (CT),54001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
807,NORTE DE SANTANDER,PAMPLONA,54518000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
808,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
809,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,2
810,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,2
811,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,2
812,SANTANDER,FLORIDABLANCA,68276000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
813,SANTANDER,GIRÓN,68307000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
814,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
815,SANTANDER,SAN GIL,68679000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
816,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,3
817,VALLE,ANSERMANUEVO,76041000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,1
818,VALLE,ANSERMANUEVO,76041000,CONTUNDENTES,16/01/2010,MASCULINO,ADULTOS,1
819,VALLE,CAICEDONIA,76122000,CONTUNDENTES,16/01/2010,MASCULINO,ADULTOS,1
820,VALLE,CALI (CT),76001000,CONTUNDENTES,16/01/2010,FEMENINO,ADOLESCENTES,1
821,VALLE,CALI (CT),76001000,CONTUNDENTES,16/01/2010,FEMENINO,ADULTOS,8
822,VALLE,CARTAGO,76147000,CONTUNDENTES,16/01/2010,FEMENINO,ADOLESCENTES,1
823,VALLE,TULUÁ,76834000,CONTUNDENTES,16/01/2010,MASCULINO,ADULTOS,1
824,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CORTANTES,16/01/2010,FEMENINO,ADULTOS,1
825,SANTANDER,BUCARAMANGA (CT),68001000,NO REPORTADO,16/01/2010,FEMENINO,ADULTOS,1
826,NORTE DE SANTANDER,CÚCUTA (CT),54001000,NO REPORTA,16/01/2010,FEMENINO,ADULTOS,1
827,SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,17/01/2010,FEMENINO,ADULTOS,1
828,VALLE,FLORIDA,76275000,ARMA BLANCA / CORTOPUNZANTE,17/01/2010,FEMENINO,ADULTOS,1
829,VALLE,CARTAGO,76147000,ARMA DE FUEGO,17/01/2010,FEMENINO,ADULTOS,1
830,AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
831,ANTIOQUIA,APARTADÓ,5045000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
832,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,3
833,ARAUCA,ARAUCA (CT),81001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,2
834,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
835,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
836,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,2
837,BOYACÁ,NOBSA,15491000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
838,BOYACÁ,SIACHOQUE,15740000,CONTUNDENTES,17/01/2010,FEMENINO,ADOLESCENTES,1
839,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,3
840,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
841,CASANARE,AGUAZUL,85010000,CONTUNDENTES,17/01/2010,MASCULINO,MENORES,1
842,CASANARE,PAZ DE ARIPORO,85250000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
843,CASANARE,PAZ DE ARIPORO,85250000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
844,CESAR,AGUACHICA,20011000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
845,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,2
846,CHOCÓ,QUIBDÓ (CT),27001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
847,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,16
848,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
849,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
850,CUNDINAMARCA,SOPÓ,25758000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
851,GUAJIRA,HATONUEVO,44378000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
852,GUAJIRA,MAICAO,44430000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
853,HUILA,NEIVA (CT),41001000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
854,MAGDALENA,EL BANCO,47245000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
855,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,17/01/2010,FEMENINO,ADOLESCENTES,1
856,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,9
857,META,ACACÍAS,50006000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,2
858,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,2
859,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,17/01/2010,FEMENINO,MENORES,1
860,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,17/01/2010,MASCULINO,MENORES,1
861,NARIÑO,PASTO (CT),52001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
862,NARIÑO,SANDONÁ,52683000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
863,QUINDÍO,QUIMBAYA,63594000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
864,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
865,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,4
866,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
867,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,5
868,SANTANDER,GIRÓN,68307000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,2
869,SANTANDER,LEBRIJA,68406000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
870,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
871,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,1
872,VALLE,ANDALUCÍA,76036000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
873,VALLE,BUENAVENTURA,76109000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
874,VALLE,CALI (CT),76001000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,15
875,VALLE,CALI (CT),76001000,CONTUNDENTES,17/01/2010,MASCULINO,ADOLESCENTES,1
876,VALLE,CALI (CT),76001000,CONTUNDENTES,17/01/2010,MASCULINO,ADULTOS,4
877,VALLE,CARTAGO,76147000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
878,VALLE,DAGUA,76233000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
879,VALLE,FLORIDA,76275000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
880,VALLE,TULUÁ,76834000,CONTUNDENTES,17/01/2010,FEMENINO,ADULTOS,1
881,ARAUCA,ARAUCA (CT),81001000,CORTANTES,17/01/2010,FEMENINO,ADULTOS,1
882,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CORTANTES,17/01/2010,FEMENINO,ADULTOS,1
883,BOYACÁ,TUNJA (CT),15001000,NO REPORTADO,17/01/2010,FEMENINO,ADULTOS,1
884,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,17/01/2010,FEMENINO,ADULTOS,1
885,SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,17/01/2010,FEMENINO,ADULTOS,2
886,SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,17/01/2010,MASCULINO,ADULTOS,1
887,SANTANDER,GIRÓN,68307000,NO REPORTADO,17/01/2010,FEMENINO,ADULTOS,1
888,SUCRE,COROZAL,70215000,NO REPORTADO,17/01/2010,FEMENINO,ADULTOS,1
889,VALLE,BUENAVENTURA,76109000,NO REPORTADO,17/01/2010,FEMENINO,ADULTOS,1
890,VALLE,GUADALAJARA DE BUGA,76111000,NO REPORTADO,17/01/2010,FEMENINO,ADULTOS,1
891,ANTIOQUIA,MEDELLÍN (CT),5001000,SIN EMPLEO DE ARMAS,17/01/2010,MASCULINO,MENORES,2
892,SUCRE,SINCELEJO (CT),70001000,NO REPORTA,17/01/2010,FEMENINO,ADULTOS,1
893,VALLE,PALMIRA,76520000,NO REPORTA,17/01/2010,FEMENINO,ADULTOS,1
894,AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,18/01/2010,MASCULINO,ADULTOS,1
895,ANTIOQUIA,ITAGUI,5360000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
896,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,2
897,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
898,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
899,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,3
900,BOYACÁ,CHIQUINQUIRÁ,15176000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
901,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,2
902,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,18/01/2010,MASCULINO,ADULTOS,1
903,BOYACÁ,MONIQUIRÁ,15469000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
904,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
905,BOYACÁ,VILLA DE LEYVA,15407000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
906,CASANARE,PAZ DE ARIPORO,85250000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
907,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,5
908,CUNDINAMARCA,MADRID,25430000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
909,HUILA,NEIVA (CT),41001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
910,META,ACACÍAS,50006000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
911,META,ACACÍAS,50006000,CONTUNDENTES,18/01/2010,MASCULINO,ADULTOS,1
912,NARIÑO,IPIALES,52356000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
913,NORTE DE SANTANDER,CÚCUTA (CT),54001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
914,NORTE DE SANTANDER,PAMPLONA,54518000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
915,PUTUMAYO,MOCOA (CT),86001000,CONTUNDENTES,18/01/2010,FEMENINO,ADOLESCENTES,1
916,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,2
917,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,2
918,SANTANDER,BARBOSA,68077000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
919,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,18/01/2010,FEMENINO,ADOLESCENTES,1
920,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,2
921,SANTANDER,CIMITARRA,68190000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
922,SANTANDER,FLORIDABLANCA,68276000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,2
923,SANTANDER,FLORIDABLANCA,68276000,CONTUNDENTES,18/01/2010,MASCULINO,ADULTOS,1
924,SANTANDER,GIRÓN,68307000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
925,SANTANDER,GUADALUPE,68320000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
926,SANTANDER,SAN GIL,68679000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
927,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,2
928,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,18/01/2010,MASCULINO,ADULTOS,1
929,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
930,VALLE,ALCALÁ,76020000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
931,VALLE,CALI (CT),76001000,CONTUNDENTES,18/01/2010,FEMENINO,ADOLESCENTES,1
932,VALLE,CALI (CT),76001000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,14
933,VALLE,CALI (CT),76001000,CONTUNDENTES,18/01/2010,MASCULINO,ADULTOS,1
934,VALLE,FLORIDA,76275000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,1
935,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,18/01/2010,MASCULINO,ADULTOS,1
936,VALLE,PALMIRA,76520000,CONTUNDENTES,18/01/2010,FEMENINO,ADULTOS,4
937,VALLE,PALMIRA,76520000,CONTUNDENTES,18/01/2010,MASCULINO,ADULTOS,1
938,ANTIOQUIA,LA ESTRELLA,5380000,NO REPORTADO,18/01/2010,FEMENINO,ADULTOS,1
939,SANTANDER,GIRÓN,68307000,NO REPORTADO,18/01/2010,FEMENINO,ADULTOS,1
940,ANTIOQUIA,ENVIGADO,5266000,NO REPORTA,18/01/2010,MASCULINO,ADULTOS,1
941,ATLÁNTICO,BARRANQUILLA (CT),8001000,NO REPORTA,18/01/2010,FEMENINO,ADULTOS,1
942,ATLÁNTICO,SOLEDAD,8758000,NO REPORTA,18/01/2010,FEMENINO,ADULTOS,1
943,ATLÁNTICO,SOLEDAD,8758000,NO REPORTA,18/01/2010,MASCULINO,ADULTOS,1
944,BOYACÁ,NOBSA,15491000,ARMA BLANCA / CORTOPUNZANTE,19/01/2010,FEMENINO,ADOLESCENTES,1
945,CAQUETÁ,FLORENCIA (CT),18001000,ARMA BLANCA / CORTOPUNZANTE,19/01/2010,FEMENINO,ADULTOS,1
946,MAGDALENA,SANTA MARTA (CT),47001000,ARMA BLANCA / CORTOPUNZANTE,19/01/2010,FEMENINO,ADULTOS,1
947,VALLE,CALI (CT),76001000,ARMA BLANCA / CORTOPUNZANTE,19/01/2010,FEMENINO,ADULTOS,1
948,VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,19/01/2010,MASCULINO,ADULTOS,1
949,ANTIOQUIA,APARTADÓ,5045000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
950,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,19/01/2010,MASCULINO,ADULTOS,1
951,ATLÁNTICO,SOLEDAD,8758000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
952,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,2
953,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,2
954,CASANARE,AGUAZUL,85010000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
955,CASANARE,AGUAZUL,85010000,CONTUNDENTES,19/01/2010,MASCULINO,MENORES,1
956,CHOCÓ,QUIBDÓ (CT),27001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
957,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,19/01/2010,FEMENINO,ADOLESCENTES,1
958,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,11
959,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,19/01/2010,MASCULINO,MENORES,1
960,HUILA,GARZÓN,41298000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
961,HUILA,LA PLATA,41396000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
962,HUILA,NEIVA (CT),41001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,2
963,HUILA,PITALITO,41551000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
964,META,ACACÍAS,50006000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
965,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
966,NARIÑO,IPIALES,52356000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
967,NARIÑO,LOS ANDES,52418000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
968,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
969,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,2
970,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,19/01/2010,MASCULINO,ADULTOS,1
971,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
972,RISARALDA,SANTA ROSA DE CABAL,66682000,CONTUNDENTES,19/01/2010,MASCULINO,ADOLESCENTES,1
973,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,19/01/2010,FEMENINO,ADOLESCENTES,2
974,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
975,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,1
976,VALLE,CALI (CT),76001000,CONTUNDENTES,19/01/2010,FEMENINO,ADULTOS,5
